,account_id,company_size,num_users_10days,engagement_ratio,type
0,1T2TALA753,2.Mid-Market,12,,Ex-customer
1,3C1ZA0DV6N,3.Enterprise,9,,Ex-customer
2,3KX7EEDTJV,2.Mid-Market,2,,Ex-customer
3,A27F8LWVV5,2.Mid-Market,1,,Ex-customer
4,CWI64CIYHE,2.Mid-Market,25,,Ex-customer
5,CZUCQMRUNJ,2.Mid-Market,6,,Ex-customer
6,DJT3BR4F2Z,2.Mid-Market,22,,Ex-customer
7,GE0Q5ZJAUC,3.Enterprise,6,,Ex-customer
8,H75LXO6QJI,3.Enterprise,7,,Ex-customer
9,HLX0ST69WW,2.Mid-Market,2,,Ex-customer
10,J2QP89UZFK,2.Mid-Market,16,,Ex-customer
11,UNLPAIH0P4,3.Enterprise,14,,Ex-customer
12,XPVMSR75RM,2.Mid-Market,6,,Ex-customer
13,XVHAGKC4LO,2.Mid-Market,2,,Ex-customer
14,Z0HR9T9CD1,2.Mid-Market,2,,Ex-customer
15,G77Q9VJUHB,2.Mid-Market,0,,Ex-customer
16,K5J42OI6OA,3.Enterprise,0,,Ex-customer
17,HEJLA0GNZS,3.Enterprise,0,,Ex-customer
18,09LZRK79UF,2.Mid-Market,0,,Ex-customer
19,F60YKNFU84,3.Enterprise,0,,Ex-customer
20,B34KUQAAJ8,2.Mid-Market,0,,Ex-customer
21,YHONBPQGA6,2.Mid-Market,0,,Ex-customer
22,GGXP5CITUF,2.Mid-Market,0,,Ex-customer
23,S6R6BILQPB,2.Mid-Market,0,,Ex-customer
24,7Q0I9BL14H,2.Mid-Market,0,,Ex-customer
25,5ELTFEBE54,2.Mid-Market,0,,Ex-customer
26,39PECN0DL5,2.Mid-Market,0,,Ex-customer
27,T1NTMJSRD9,2.Mid-Market,0,,Ex-customer
28,EGDD8MWE77,3.Enterprise,0,,Ex-customer
29,C0TR58PS0R,2.Mid-Market,0,,Ex-customer
30,WIXZ2C9ROS,2.Mid-Market,0,,Ex-customer
31,2HXRJM4T8B,3.Enterprise,0,,Ex-customer
32,61B7PXJBC8,2.Mid-Market,0,,Ex-customer
33,02JYV6YJOA,3.Enterprise,3,64.70588235294117,Customer
34,03ZB5GRO9X,2.Mid-Market,4,109.6774193548387,Customer
35,050UI22KX7,2.Mid-Market,10,42.391304347826086,Customer
36,07K5W1JL6L,3.Enterprise,0,1.0135135135135136,Customer
37,0982N2ATQY,3.Enterprise,21,51.37614678899083,Customer
38,0DW1MF07OL,3.Enterprise,52,14.321388438007244,Customer
39,0HPMNZ1UDB,2.Mid-Market,21,5.3840063341250985,Customer
40,0KDN3TN60T,2.Mid-Market,0,,Customer
41,0LG92MJEQA,2.Mid-Market,0,9.25925925925926,Customer
42,0M3LOUFHW8,2.Mid-Market,21,33.994334277620396,Customer
43,0Q7TW1PUWS,2.Mid-Market,6,42.745098039215684,Customer
44,0S0R2SDS8B,3.Enterprise,0,43.24324324324324,Customer
45,0S9BP4M18O,2.Mid-Market,13,69.2982456140351,Customer
46,0UBMC97C7B,3.Enterprise,1,0.09746588693957114,Customer
47,0V5DTAEGRY,3.Enterprise,5,41.66666666666667,Customer
48,0VGNXB5JTB,2.Mid-Market,6,54.45026178010471,Customer
49,0YEH8UXZ3A,2.Mid-Market,7,92.0,Customer
50,109DCNWMBX,3.Enterprise,23,0.06948714487819753,Customer
51,153SFLSE45,2.Mid-Market,7,60.273972602739725,Customer
52,17RV2Y7CDA,3.Enterprise,0,26.991150442477874,Customer
53,1CNAQ2YOTO,2.Mid-Market,17,67.1875,Customer
54,1ENNGAY37V,3.Enterprise,2,7.52212389380531,Customer
55,1I1P0BQ1S9,2.Mid-Market,2,44.274809160305345,Customer
56,1JLMFLUOAY,2.Mid-Market,11,103.57142857142858,Customer
57,1K8LXEQLEZ,3.Enterprise,103,0.09879002220775703,Customer
58,1KYNTL2UG0,2.Mid-Market,1,10.714285714285714,Customer
59,1POXRTEO2T,3.Enterprise,8,39.62264150943396,Customer
60,1T53YKYYDU,2.Mid-Market,0,3.115264797507788,Customer
61,1VJ35YRG29,3.Enterprise,1,3.2196969696969697,Customer
62,225AA35WFW,2.Mid-Market,4,42.857142857142854,Customer
63,2292MTR6SN,3.Enterprise,23,49.91150442477876,Customer
64,25X1FVK1PB,2.Mid-Market,4,128.0,Customer
65,2AB2RVNDFD,3.Enterprise,28,,Customer
66,2AN417VF0J,2.Mid-Market,2,8.928571428571429,Customer
67,2C1JLOPO6J,2.Mid-Market,5,21.84873949579832,Customer
68,2C9OGPS013,2.Mid-Market,2,61.111111111111114,Customer
69,2JN67LM8E4,3.Enterprise,13,44.15954415954416,Customer
70,2LR0JY32HO,2.Mid-Market,0,0.7662835249042145,Customer
71,2MOXQ9WFB7,2.Mid-Market,0,17.647058823529413,Customer
72,2NBFA37DL9,2.Mid-Market,2,58.333333333333336,Customer
73,2O4M84P4K9,2.Mid-Market,37,32.54716981132076,Customer
74,2OHKBM00E9,2.Mid-Market,8,32.075471698113205,Customer
75,2OOUXQS1FO,2.Mid-Market,0,2.1201413427561837,Customer
76,2P2TIXC7UR,2.Mid-Market,2,70.0,Customer
77,2TVHVWHHOL,2.Mid-Market,1,55.932203389830505,Customer
78,2UEAXYLNFX,2.Mid-Market,16,74.71264367816092,Customer
79,2WSPOFV177,2.Mid-Market,4,67.5925925925926,Customer
80,2YUPMANQY0,2.Mid-Market,3,17.741935483870968,Customer
81,30POCR0VHV,2.Mid-Market,0,,Customer
82,30QABXW2EO,3.Enterprise,166,0.2448862863679634,Customer
83,32HZS32D1J,3.Enterprise,14,0.01819943581748966,Customer
84,344MW04I3D,2.Mid-Market,5,50.81967213114754,Customer
85,38XRG2GZR7,2.Mid-Market,1,0.6183745583038869,Customer
86,3ASNRM6DFH,3.Enterprise,23,71.86311787072243,Customer
87,3D6M1FMPRY,2.Mid-Market,9,85.58558558558559,Customer
88,3FPOYIPK0Q,3.Enterprise,5,0.004299866704132172,Customer
89,3J2D54I3QK,2.Mid-Market,55,58.55161787365177,Customer
90,3K8EKT292M,2.Mid-Market,3,130.0,Customer
91,3N3BZT9D31,3.Enterprise,33,34.62109955423477,Customer
92,3Q7GKTMQG6,2.Mid-Market,34,28.01582069874753,Customer
93,3R30ME8F84,3.Enterprise,266,38.08380619816674,Customer
94,3RZSJ49ITN,2.Mid-Market,0,38.333333333333336,Customer
95,3VCG8D2TN2,2.Mid-Market,0,0.6535947712418301,Customer
96,3VOB5APO4L,2.Mid-Market,19,72.22222222222221,Customer
97,3W1YAUA8D7,3.Enterprise,82,85.82317073170732,Customer
98,3ZSG9VWIEB,2.Mid-Market,12,34.50704225352113,Customer
99,3ZYT91QE37,3.Enterprise,0,0.03551767004084532,Customer
100,43C5BA75UU,3.Enterprise,23,17.70879857079053,Customer
101,43I21PU8BW,2.Mid-Market,2,3.582089552238806,Customer
102,45BM1ENF31,2.Mid-Market,81,35.05882352941177,Customer
103,45ED5GGSJ6,2.Mid-Market,17,24.601063829787233,Customer
104,486I3CE8ZN,2.Mid-Market,6,23.96694214876033,Customer
105,493WXA73JG,2.Mid-Market,0,1.8018018018018018,Customer
106,49TMY91OTK,3.Enterprise,9,59.375,Customer
107,4A1X7OV6SG,3.Enterprise,13,24.635568513119534,Customer
108,4A3YJTU7FB,3.Enterprise,1,8.49673202614379,Customer
109,4B9SNTP8AK,2.Mid-Market,1,36.470588235294116,Customer
110,4GH2M5ZJA8,2.Mid-Market,20,51.105651105651106,Customer
111,4HHE7ICDO5,2.Mid-Market,7,80.0,Customer
112,4LAV71448N,3.Enterprise,6,13.957597173144876,Customer
113,4LMCT64Z7W,2.Mid-Market,22,65.4639175257732,Customer
114,4R9V4K00IL,3.Enterprise,15,59.06183368869936,Customer
115,4RX6PRYIEJ,3.Enterprise,0,78.43137254901961,Customer
116,4UNY181ACJ,3.Enterprise,59,27.674129353233827,Customer
117,4VUEER90MW,2.Mid-Market,3,2800.0,Customer
118,54AI2278EQ,3.Enterprise,3,31.25,Customer
119,55NF4ZW9XA,3.Enterprise,0,0.5649717514124294,Customer
120,58VRW9MYYO,3.Enterprise,41,58.57142857142858,Customer
121,5BCW790PDW,3.Enterprise,0,15.0,Customer
122,5E8OSAQ3EQ,2.Mid-Market,1,20.0,Customer
123,5EHR07N8VO,3.Enterprise,0,10.0,Customer
124,5HRDU4XSZJ,2.Mid-Market,17,6.146341463414634,Customer
125,5NBHGPBKTM,2.Mid-Market,0,7.142857142857142,Customer
126,5PSQ0OXFQ8,2.Mid-Market,57,103.98936170212767,Customer
127,5Q52DEZH0C,2.Mid-Market,5,12.218045112781954,Customer
128,5WH23GXRIR,3.Enterprise,2,6.329113924050633,Customer
129,5XJXNECRYS,3.Enterprise,11,109.43396226415094,Customer
130,5Y6Q8SJY5O,2.Mid-Market,1,41.935483870967744,Customer
131,5YWX0I3A4K,2.Mid-Market,4,20.27027027027027,Customer
132,60RJIW1SWJ,2.Mid-Market,0,25.0,Customer
133,618LEU6ZU1,2.Mid-Market,5,4.942965779467681,Customer
134,61BGMY4IQZ,3.Enterprise,8,29.18032786885246,Customer
135,6A3KKRZD5E,2.Mid-Market,10,66.0377358490566,Customer
136,6AV3S2SUMH,3.Enterprise,0,0.38022813688212925,Customer
137,6CCVCJWTL9,3.Enterprise,1,0.14932802389248384,Customer
138,6E07FPY1AE,3.Enterprise,114,0.10329421552393067,Customer
139,6E7GA2IZ5P,3.Enterprise,127,0.41305249896261925,Customer
140,6FHT60KUSF,2.Mid-Market,3,40.74074074074074,Customer
141,6G1EBZGFLI,2.Mid-Market,4,15.178571428571427,Customer
142,6HFD7LTTC9,2.Mid-Market,21,77.77777777777779,Customer
143,6HID25OWF7,2.Mid-Market,0,13.432835820895523,Customer
144,6KF1622VXY,2.Mid-Market,2,21.71945701357466,Customer
145,6L01WCNKFH,3.Enterprise,1,34.61538461538461,Customer
146,6LH07BA7DO,3.Enterprise,3,105.88235294117648,Customer
147,6PO0M24US7,3.Enterprise,73,62.45629370629371,Customer
148,6QZ6CP7SAV,2.Mid-Market,2,3.802281368821293,Customer
149,6T4UFEL624,2.Mid-Market,5,51.32743362831859,Customer
150,6TX0TBKG8B,3.Enterprise,35,66.23711340206185,Customer
151,6VGTVYFYK3,2.Mid-Market,2,47.82608695652174,Customer
152,6XGZ7CTM09,2.Mid-Market,3,21.428571428571427,Customer
153,6Z1T2XCB3Y,2.Mid-Market,29,44.696969696969695,Customer
154,6ZS62YWE1G,2.Mid-Market,21,49.037372593431485,Customer
155,71HSSBELRQ,3.Enterprise,0,63.63636363636363,Customer
156,74U77W9A8L,2.Mid-Market,59,35.61151079136691,Customer
157,74X2EK3ZEZ,3.Enterprise,0,0.04923682914820286,Customer
158,79955CF72G,2.Mid-Market,12,6.923076923076923,Customer
159,7AI33993N4,3.Enterprise,11,59.3167701863354,Customer
160,7QUUSFN07E,2.Mid-Market,0,8.673469387755102,Customer
161,7TV7HRBFGC,3.Enterprise,0,1.550387596899225,Customer
162,7U8H0IMJYJ,2.Mid-Market,91,73.00380228136882,Customer
163,7VSYJAFCO3,3.Enterprise,56,53.540856031128406,Customer
164,7VXUQDRMSW,3.Enterprise,3,0.0012998505171905232,Customer
165,7YT2M6TWD1,3.Enterprise,55,41.883116883116884,Customer
166,7ZEOQGVZHQ,3.Enterprise,14,0.04669817877102793,Customer
167,82795E5IZ3,2.Mid-Market,8,100.0,Customer
168,8ADF7PCHCB,3.Enterprise,7,73.97260273972603,Customer
169,8BIXOIQ2Q4,2.Mid-Market,36,125.0,Customer
170,8DJZR5SWK8,2.Mid-Market,61,0.017033174357039334,Customer
171,8DT8CQ1XGB,2.Mid-Market,5,30.081300813008134,Customer
172,8EKXDRKZ40,2.Mid-Market,14,13.883495145631066,Customer
173,8F1N2OJGFH,2.Mid-Market,6,47.01492537313433,Customer
174,8FY620N8TT,2.Mid-Market,3,22.321428571428573,Customer
175,8HMBR5XQT4,3.Enterprise,1,22.916666666666664,Customer
176,8HU7F0I9G5,3.Enterprise,9,77.97356828193833,Customer
177,8IJL2Z0LJC,2.Mid-Market,8,0.011098446217529546,Customer
178,8LW2LM349E,2.Mid-Market,1,68.0,Customer
179,8MTK0RSOGG,2.Mid-Market,33,75.79365079365078,Customer
180,8T922D0NX5,2.Mid-Market,2,2.1834061135371177,Customer
181,8UA3A6S5ZX,2.Mid-Market,3,28.57142857142857,Customer
182,8WPFQ2BHAI,2.Mid-Market,3,50.98039215686274,Customer
183,91F4X2BFIB,3.Enterprise,22,109.13978494623655,Customer
184,9212PGYME6,2.Mid-Market,33,68.03519061583577,Customer
185,93ACZSX0GN,2.Mid-Market,0,,Customer
186,9AZ3CEGBMX,2.Mid-Market,0,1.7857142857142856,Customer
187,9DHSZNVP8G,3.Enterprise,3,37.28813559322034,Customer
188,9DXJ37C9H4,3.Enterprise,2,32.0,Customer
189,9DXOQ2VPGS,3.Enterprise,0,42.0,Customer
190,9FWVVSKP30,2.Mid-Market,0,14.516129032258066,Customer
191,9GB9XV8WOB,3.Enterprise,2,10.663082437275985,Customer
192,9H4HA0MVF4,2.Mid-Market,5,9.006499535747446,Customer
193,9HQTYLU58F,2.Mid-Market,2,65.26315789473685,Customer
194,9HZGOPJDN8,2.Mid-Market,2,61.76470588235294,Customer
195,9ITE92SRL3,2.Mid-Market,3,47.82608695652174,Customer
196,9LLIFFCVED,2.Mid-Market,0,1.8018018018018018,Customer
197,9OINUXL39D,3.Enterprise,1,5.7657657657657655,Customer
198,9P3JPXGH30,2.Mid-Market,3,29.03225806451613,Customer
199,9PBTYJR39I,2.Mid-Market,16,73.07692307692307,Customer
200,9RR7S20CV3,3.Enterprise,46,23.34975369458128,Customer
201,9S3W563BTK,3.Enterprise,0,3.1746031746031744,Customer
202,9TZE5R5UQP,3.Enterprise,2,80.3921568627451,Customer
203,9UYG3IBG3H,2.Mid-Market,30,108.33333333333333,Customer
204,9VT3X8VE00,3.Enterprise,4,56.060606060606055,Customer
205,9XKA4LIT6X,2.Mid-Market,9,62.903225806451616,Customer
206,9XQYM52XG8,2.Mid-Market,6,26.88679245283019,Customer
207,A1WJ0TPAC5,2.Mid-Market,12,62.09912536443149,Customer
208,A28DITMOWN,2.Mid-Market,45,85.88957055214725,Customer
209,A34MPYO2TL,2.Mid-Market,22,15.879186602870812,Customer
210,A8MLIK22XM,3.Enterprise,2,23.4375,Customer
211,A8NZXC45BN,2.Mid-Market,3,16.071428571428573,Customer
212,AHK2LSLAYM,2.Mid-Market,0,20.481927710843372,Customer
213,AJSSUUQO1V,2.Mid-Market,16,41.71597633136095,Customer
214,ALUNQR8O1K,2.Mid-Market,7,18.84328358208955,Customer
215,AM97XO485D,2.Mid-Market,1,11.607142857142858,Customer
216,AMWJPIWUJT,2.Mid-Market,3,34.437086092715234,Customer
217,AN085RNTDR,3.Enterprise,6,21.65242165242165,Customer
218,AN8ND7G0L3,2.Mid-Market,1,3.1948881789137378,Customer
219,ANJ4X5A5XI,3.Enterprise,0,5.47945205479452,Customer
220,AO1CJFX5LI,2.Mid-Market,8,62.328767123287676,Customer
221,AQ15O2NQW4,2.Mid-Market,5,61.32075471698113,Customer
222,ARAGDX5O31,2.Mid-Market,0,0.38022813688212925,Customer
223,ATATJ9A3Y3,2.Mid-Market,0,23.4375,Customer
224,AUFXQP6XGH,2.Mid-Market,0,0.3952569169960474,Customer
225,AV6763V1M3,2.Mid-Market,19,47.512864493996574,Customer
226,B4JGRXOZLE,2.Mid-Market,0,11.76470588235294,Customer
227,B4XGMPW5D3,3.Enterprise,160,0.09149771255718607,Customer
228,BB4M0A6MDM,2.Mid-Market,10,70.0,Customer
229,BC2SWSOZCT,3.Enterprise,1,6.140350877192982,Customer
230,BFXB4Y4K7B,3.Enterprise,1,79.24528301886792,Customer
231,BG34IQ7ZJ3,3.Enterprise,146,56.84536996012406,Customer
232,BG9SHO5D5A,3.Enterprise,3,59.30232558139535,Customer
233,BHB7S9TJ1G,2.Mid-Market,5,76.51515151515152,Customer
234,BKUU5CZECC,2.Mid-Market,4,23.333333333333332,Customer
235,BL7AMKOH10,2.Mid-Market,19,42.066957787481805,Customer
236,BZJW83579W,2.Mid-Market,2,32.67326732673268,Customer
237,C0Y0BHF0RI,2.Mid-Market,0,57.14285714285714,Customer
238,C37RLN36V1,2.Mid-Market,1,33.33333333333333,Customer
239,C3RWQMMU7J,2.Mid-Market,5,20.72072072072072,Customer
240,CCU3FG00ZK,2.Mid-Market,4,14.473684210526317,Customer
241,CD6FXNOQ37,2.Mid-Market,2,8.035714285714286,Customer
242,CDK36M8JVH,2.Mid-Market,0,29.878048780487802,Customer
243,CEJCY127H6,3.Enterprise,12,77.30061349693251,Customer
244,CFI4O6L1F9,2.Mid-Market,9,17.534246575342465,Customer
245,CGBSVK3X8M,3.Enterprise,38,65.5940594059406,Customer
246,CKJLTEIYZC,2.Mid-Market,19,87.1951219512195,Customer
247,CRGB93WKCS,2.Mid-Market,4,26.40449438202247,Customer
248,CSK30LVYLK,2.Mid-Market,3,1.520912547528517,Customer
249,CSLQC3C54W,3.Enterprise,54,0.3846203835805988,Customer
250,CV2A6PG4GK,2.Mid-Market,20,56.25,Customer
251,CW2LBM2QSQ,2.Mid-Market,2,63.1578947368421,Customer
252,CX67XKWQ0Y,3.Enterprise,0,1.5873015873015872,Customer
253,CYWE3DKS4F,2.Mid-Market,4,49.056603773584904,Customer
254,CZP0NWNTJ5,2.Mid-Market,4,50.57471264367817,Customer
255,D09JRD4HQF,2.Mid-Market,29,20.161290322580644,Customer
256,D1IVXAN25W,2.Mid-Market,35,185.1063829787234,Customer
257,D44K1J6FP8,2.Mid-Market,16,6.161137440758294,Customer
258,D581LTO4RQ,3.Enterprise,6,4.580152671755725,Customer
259,D7V911PJQ5,2.Mid-Market,0,0.1314060446780552,Customer
260,D7WDJV07IR,2.Mid-Market,0,3.571428571428571,Customer
261,D84U89YJB1,2.Mid-Market,0,2.191780821917808,Customer
262,DBPGVV4ZWL,2.Mid-Market,0,3.9923954372623576,Customer
263,DBVZB0OIH5,3.Enterprise,46,0.1472849769323529,Customer
264,DFPPWC1QY9,2.Mid-Market,1,30.76923076923077,Customer
265,DIGXL9YSU5,3.Enterprise,20,0.042989467580442794,Customer
266,DIHSA7HEZ7,3.Enterprise,3,14.204545454545455,Customer
267,DILRZQ8BXY,2.Mid-Market,0,0.19047619047619047,Customer
268,DIU1JTKA1C,2.Mid-Market,19,90.15384615384615,Customer
269,DJM5GH2IJ4,2.Mid-Market,9,23.69402985074627,Customer
270,DKV54C6P1L,2.Mid-Market,1,24.65753424657534,Customer
271,DL7FKNDG1J,3.Enterprise,41,0.035195107880004683,Customer
272,DNYA3S9UCK,3.Enterprise,35,81.11455108359134,Customer
273,DPG8SBI4Q2,2.Mid-Market,41,89.26553672316385,Customer
274,DQ95G3V23G,3.Enterprise,0,0.00019977904437691913,Customer
275,DQZ05EV5KZ,2.Mid-Market,1,14.814814814814813,Customer
276,DSAV917RMP,3.Enterprise,30,0.07969577612386543,Customer
277,DTBYRGC8KI,3.Enterprise,13,55.42168674698795,Customer
278,DU0ISB5IQN,3.Enterprise,1,43.58974358974359,Customer
279,DW2ZCFZW0L,3.Enterprise,0,5.113636363636364,Customer
280,DWWO8NBHNA,2.Mid-Market,116,0.13409637939775626,Customer
281,DXOQ8JXLFI,2.Mid-Market,9,59.80392156862745,Customer
282,DYT9MOGE4Q,3.Enterprise,9,109.81012658227849,Customer
283,DZR1YXR2DH,3.Enterprise,0,0.0001997772483680696,Customer
284,DZX5QJICJD,2.Mid-Market,8,128.94736842105263,Customer
285,E05QMKTGV4,2.Mid-Market,1,43.75,Customer
286,E088O98BV7,2.Mid-Market,3,60.22099447513812,Customer
287,E11E9FTAXP,2.Mid-Market,0,11.29032258064516,Customer
288,E12QEYKC2M,2.Mid-Market,0,8.064516129032258,Customer
289,E2GJR81BMQ,2.Mid-Market,10,87.6923076923077,Customer
290,E4PA8HYEXF,2.Mid-Market,30,46.35108481262327,Customer
291,E54UKIGDIX,3.Enterprise,40,,Customer
292,E63LBQGU3O,2.Mid-Market,0,,Customer
293,E7PKWCYUKN,3.Enterprise,0,1.2987012987012987,Customer
294,EB8753AYEQ,2.Mid-Market,9,37.3134328358209,Customer
295,ECJUIS2GY9,2.Mid-Market,0,0.32733224222585927,Customer
296,ECUBODS1EE,2.Mid-Market,24,33.7322363500374,Customer
297,EF0VOTQTXH,2.Mid-Market,37,30.41095890410959,Customer
298,EHOU6QLZ2R,2.Mid-Market,4,115.68627450980394,Customer
299,EHWJQ4TA5I,3.Enterprise,0,0.17921146953405018,Customer
300,ELYYZZ0JDC,3.Enterprise,0,12.903225806451612,Customer
301,ERBKN3DKVR,2.Mid-Market,19,92.07317073170732,Customer
302,EUTAWJ4G8R,2.Mid-Market,0,26.41509433962264,Customer
303,EYUHZ1GV0E,2.Mid-Market,3,95.48872180451127,Customer
304,F10OO1PVLN,2.Mid-Market,0,7.6923076923076925,Customer
305,F5SL1YA1RY,2.Mid-Market,7,7.600644122383253,Customer
306,F6XDN8WWII,3.Enterprise,27,45.67307692307692,Customer
307,F74T60PLOZ,2.Mid-Market,9,64.20454545454545,Customer
308,F7ZK94YXFI,3.Enterprise,34,55.524079320113316,Customer
309,F86LTHET25,2.Mid-Market,0,1.3307984790874523,Customer
310,F89X22J7Q4,2.Mid-Market,0,14.655172413793101,Customer
311,F9S9EHWHG0,2.Mid-Market,0,1.8018018018018018,Customer
312,FCD6MZSGIP,3.Enterprise,13,84.72222222222221,Customer
313,FOCNQDQX6Q,2.Mid-Market,3,15.65217391304348,Customer
314,FTOUHYLU6K,3.Enterprise,0,11.666666666666666,Customer
315,FTQ9Y69XFQ,2.Mid-Market,0,0.07037297677691766,Customer
316,FXHKC856WP,2.Mid-Market,3,31.30434782608696,Customer
317,FXLOZ2RCU8,2.Mid-Market,0,1.7857142857142856,Customer
318,FYO1750CEH,3.Enterprise,33,49.67948717948718,Customer
319,G3XG0TRKY8,3.Enterprise,6,41.42259414225941,Customer
320,G5GKZJRUMX,2.Mid-Market,2,54.32098765432099,Customer
321,G5RIFWR0UI,2.Mid-Market,5,10.714285714285714,Customer
322,G688U595CE,2.Mid-Market,5,7.189973614775726,Customer
323,G7F9FZJAHS,2.Mid-Market,7,59.67741935483871,Customer
324,GABTGDJZ0I,2.Mid-Market,11,71.95121951219512,Customer
325,GB7R3OCWBF,2.Mid-Market,0,3.4482758620689653,Customer
326,GHFT9ZZCGL,3.Enterprise,18,61.141304347826086,Customer
327,GN0T6DVWRB,2.Mid-Market,1,16.216216216216218,Customer
328,GPJNVWRXGK,2.Mid-Market,15,34.193548387096776,Customer
329,GUO8I5JWK6,2.Mid-Market,96,,Customer
330,GVGT2EEHFU,2.Mid-Market,34,55.08982035928144,Customer
331,H91EL88L12,2.Mid-Market,0,2.256944444444444,Customer
332,H9VGKY5CGA,2.Mid-Market,0,17.073170731707318,Customer
333,HC36KOF8KR,2.Mid-Market,7,23.949579831932773,Customer
334,HC8CAH3GDH,3.Enterprise,77,62.339331619537276,Customer
335,HDCV4BKTCV,2.Mid-Market,1,40.0,Customer
336,HF4ABUFWBU,2.Mid-Market,1,43.42629482071713,Customer
337,HN2ECLCES1,2.Mid-Market,4,6.324110671936759,Customer
338,HPMXPKN3B8,3.Enterprise,32,39.23512747875354,Customer
339,HQR6F7QNEZ,2.Mid-Market,11,26.38888888888889,Customer
340,HTHRUU5E51,2.Mid-Market,0,0.00019999520011519724,Customer
341,HU97NG0APS,2.Mid-Market,1,1.520912547528517,Customer
342,HX2KBVSIGB,2.Mid-Market,262,,Customer
343,HZN4KGEUID,3.Enterprise,0,50.54945054945055,Customer
344,I0HN3F9ZXQ,2.Mid-Market,3,40.32258064516129,Customer
345,I10KQSOSX4,3.Enterprise,10,9.512867647058822,Customer
346,I560TOHXWE,2.Mid-Market,1,2.7027027027027026,Customer
347,I5HO9CY9PE,2.Mid-Market,5,85.45454545454545,Customer
348,I8F34GADKT,2.Mid-Market,2,50.0,Customer
349,IAAKYTT3IM,2.Mid-Market,4,23.423423423423422,Customer
350,IE0RNUJJQ9,2.Mid-Market,2,3.3175355450236967,Customer
351,IFPWIOXD9C,3.Enterprise,0,0.38022813688212925,Customer
352,IKR2OMRDE5,2.Mid-Market,35,75.18987341772151,Customer
353,IKVRECJTR0,3.Enterprise,0,0.5739795918367347,Customer
354,IM458AX40D,2.Mid-Market,106,66.99308755760369,Customer
355,IN3OEUVTYT,2.Mid-Market,0,0.38022813688212925,Customer
356,IOGXPBWHVN,2.Mid-Market,0,43.0,Customer
357,IRY8XNY2X1,2.Mid-Market,15,86.58536585365853,Customer
358,IUDUAHGK6T,3.Enterprise,0,34.24657534246575,Customer
